,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
3395,filter139$\longleftrightarrow$filter191,18121,MYB_tnt.MYB51_col_a_m1,0.037427499999999995,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,132.0,6.0,2499.0,2159.0,2.446118282576479e-188,3.739395407505737e-186,MYB51,WRKY31,MYB51$\longleftrightarrow$WRKY31,MYB,WRKY,MYB$\longleftrightarrow$WRKY
3396,filter139$\longleftrightarrow$filter195,18125,MYB_tnt.MYB51_col_a_m1,0.037427499999999995,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,192.0,66.0,1294.0,727.0,5.429222169932589e-58,1.0724735919140174e-57,MYB51,AT1G12630,MYB51$\longleftrightarrow$AT1G12630,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
3397,filter142$\longleftrightarrow$filter143,18247,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,66.0,12.0,392.0,540.0,3.921738800124628e-30,4.496521130223191e-30,AT5G66940,TBP3,AT5G66940$\longleftrightarrow$TBP3,C2C2dof,MYBrelated,C2C2dof$\longleftrightarrow$MYBrelated
3398,filter142$\longleftrightarrow$filter145,18249,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,NAC_tnt.ATAF1_col_a_m1,0.041806,210.0,18.0,496.0,765.0,4.8551344486945614e-39,6.365413886221079e-39,AT5G66940,ATAF1,ATAF1$\longleftrightarrow$AT5G66940,C2C2dof,NAC,C2C2dof$\longleftrightarrow$NAC
3399,filter142$\longleftrightarrow$filter147,18251,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,TCP_tnt.TCP1_col_a_m1,0.00245302,228.0,222.0,781.0,939.0,1.8984373294271164e-75,5.968617144586489e-75,AT5G66940,TCP1,TCP1$\longleftrightarrow$AT5G66940,C2C2dof,TCP,TCP$\longleftrightarrow$C2C2dof
3400,filter142$\longleftrightarrow$filter149,18253,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,TCP_tnt.TCP1_col_a_m1,0.0107682,120.0,84.0,390.0,619.0,6.040503368823383e-43,8.511201558717312e-43,AT5G66940,TCP1,TCP1$\longleftrightarrow$AT5G66940,C2C2dof,TCP,TCP$\longleftrightarrow$C2C2dof
3401,filter142$\longleftrightarrow$filter157,18261,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,G2like_tnt.AT2G20400_col_a_m1,0.00998654,126.0,270.0,1055.0,1698.0,1.6564004578351056e-98,1.0402739269748362e-97,AT5G66940,AT2G20400,AT2G20400$\longleftrightarrow$AT5G66940,C2C2dof,G2like,C2C2dof$\longleftrightarrow$G2like
3402,filter142$\longleftrightarrow$filter161,18265,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,G2like_tnt.AT2G20400_col_a_m1,0.048160699999999994,12.0,252.0,1171.0,2076.0,5.6852060702558205e-133,1.1261214584893924e-131,AT5G66940,AT2G20400,AT2G20400$\longleftrightarrow$AT5G66940,C2C2dof,G2like,C2C2dof$\longleftrightarrow$G2like
3403,filter142$\longleftrightarrow$filter168,18272,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,MYB_tnt.MYB51_col_a_m1,0.000122444,126.0,12.0,1235.0,2433.0,2.1015096364096428e-54,3.817027706948126e-54,AT5G66940,MYB51,MYB51$\longleftrightarrow$AT5G66940,C2C2dof,MYB,MYB$\longleftrightarrow$C2C2dof
3404,filter142$\longleftrightarrow$filter182,18286,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,132.0,132.0,854.0,1324.0,7.89528421011152e-77,2.5828631174770668e-76,AT5G66940,OBP3,OBP3$\longleftrightarrow$AT5G66940,C2C2dof,C2C2dof,C2C2dof$\longleftrightarrow$C2C2dof
3405,filter142$\longleftrightarrow$filter185,18289,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,42.0,126.0,712.0,1612.0,1.1549200492749028e-74,3.565462371175597e-74,AT5G66940,MYB67,MYB67$\longleftrightarrow$AT5G66940,C2C2dof,MYB,MYB$\longleftrightarrow$C2C2dof
3406,filter142$\longleftrightarrow$filter191,18295,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,228.0,48.0,1133.0,1857.0,7.714570748024445e-126,1.1933706226170196e-124,AT5G66940,WRKY31,WRKY31$\longleftrightarrow$AT5G66940,C2C2dof,WRKY,WRKY$\longleftrightarrow$C2C2dof
3407,filter142$\longleftrightarrow$filter195,18299,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,270.0,198.0,662.0,661.0,5.628816375932736e-46,8.434137452591097e-46,AT5G66940,AT1G12630,AT5G66940$\longleftrightarrow$AT1G12630,C2C2dof,AP2EREBP,AP2EREBP$\longleftrightarrow$C2C2dof
3408,filter143$\longleftrightarrow$filter145,18305,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,NAC_tnt.ATAF1_col_a_m1,0.041806,6.0,336.0,401.0,260.0,1.017929086397632e-18,1.0557926683150405e-18,TBP3,ATAF1,ATAF1$\longleftrightarrow$TBP3,MYBrelated,NAC,NAC$\longleftrightarrow$MYBrelated
3409,filter143$\longleftrightarrow$filter147,18307,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,TCP_tnt.TCP1_col_a_m1,0.00245302,24.0,222.0,605.0,327.0,5.687616777053865e-23,6.061255835400471e-23,TBP3,TCP1,TBP3$\longleftrightarrow$TCP1,MYBrelated,TCP,TCP$\longleftrightarrow$MYBrelated
3410,filter143$\longleftrightarrow$filter149,18309,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,TCP_tnt.TCP1_col_a_m1,0.0107682,54.0,6.0,303.0,225.0,5.983298131476667e-21,6.286139708959233e-21,TBP3,TCP1,TBP3$\longleftrightarrow$TCP1,MYBrelated,TCP,TCP$\longleftrightarrow$MYBrelated
3411,filter143$\longleftrightarrow$filter152,18312,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,AP2EREBP_tnt.RAP21_colamp_a_m1,0.0148232,288.0,312.0,251.0,86.0,6.3225288133470136e-06,6.3259366597852546e-06,TBP3,RAP21,RAP21$\longleftrightarrow$TBP3,MYBrelated,AP2EREBP,AP2EREBP$\longleftrightarrow$MYBrelated
3412,filter143$\longleftrightarrow$filter157,18317,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,G2like_tnt.AT2G20400_col_a_m1,0.00998654,258.0,372.0,802.0,612.0,1.3646731182198019e-48,2.1640911030202716e-48,TBP3,AT2G20400,AT2G20400$\longleftrightarrow$TBP3,MYBrelated,G2like,G2like$\longleftrightarrow$MYBrelated
3413,filter143$\longleftrightarrow$filter159,18319,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0240901,48.0,396.0,610.0,628.0,6.916875135528399e-25,7.506713063647876e-25,TBP3,AT1G72740,TBP3$\longleftrightarrow$AT1G72740,MYBrelated,MYBrelated,MYBrelated$\longleftrightarrow$MYBrelated
3414,filter143$\longleftrightarrow$filter160,18320,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,G2like_tnt.AT2G40260_colamp_a_m1,0.0330733,12.0,24.0,758.0,697.0,6.621280484583277e-38,8.520193960851168e-38,TBP3,AT2G40260,AT2G40260$\longleftrightarrow$TBP3,MYBrelated,G2like,G2like$\longleftrightarrow$MYBrelated
3415,filter143$\longleftrightarrow$filter168,18328,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,MYB_tnt.MYB51_col_a_m1,0.000122444,54.0,42.0,877.0,857.0,3.5274104955447664e-41,4.799494448074208e-41,TBP3,MYB51,MYB51$\longleftrightarrow$TBP3,MYBrelated,MYB,MYB$\longleftrightarrow$MYBrelated
3416,filter143$\longleftrightarrow$filter171,18331,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,BZR_tnt.BZR1_col_a_m1,0.00023313099999999997,78.0,408.0,473.0,399.0,8.920342035120168e-33,1.0591275987239716e-32,TBP3,BZR1,TBP3$\longleftrightarrow$BZR1,MYBrelated,BZR,BZR$\longleftrightarrow$MYBrelated
3417,filter143$\longleftrightarrow$filter172,18332,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,AP2EREBP_tnt.ERF1_col_a_m1,0.000678333,126.0,108.0,177.0,196.0,3.7498905383484815e-12,3.7819060583126495e-12,TBP3,ERF1,TBP3$\longleftrightarrow$ERF1,MYBrelated,AP2EREBP,AP2EREBP$\longleftrightarrow$MYBrelated
3418,filter143$\longleftrightarrow$filter174,18334,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0196442,54.0,6.0,344.0,249.0,9.131758983876241e-23,9.714128222389513e-23,TBP3,AT1G72740,TBP3$\longleftrightarrow$AT1G72740,MYBrelated,MYBrelated,MYBrelated$\longleftrightarrow$MYBrelated
3419,filter143$\longleftrightarrow$filter176,18336,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,G2like_tnt.AT2G40260_colamp_a_m1,0.00298049,18.0,18.0,906.0,904.0,1.3418966209031963e-43,1.9171637924151877e-43,TBP3,AT2G40260,AT2G40260$\longleftrightarrow$TBP3,MYBrelated,G2like,G2like$\longleftrightarrow$MYBrelated
3420,filter143$\longleftrightarrow$filter179,18339,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,G2like_tnt.AT2G40260_colamp_a_m1,0.0140888,348.0,438.0,754.0,780.0,3.7356810096538676e-43,5.28946704145607e-43,TBP3,AT2G40260,AT2G40260$\longleftrightarrow$TBP3,MYBrelated,G2like,G2like$\longleftrightarrow$MYBrelated
3421,filter143$\longleftrightarrow$filter182,18342,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,252.0,12.0,623.0,461.0,1.629782793120473e-48,2.5807211325624447e-48,TBP3,OBP3,OBP3$\longleftrightarrow$TBP3,MYBrelated,C2C2dof,C2C2dof$\longleftrightarrow$MYBrelated
3422,filter143$\longleftrightarrow$filter184,18344,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,MYB_tnt.MYB51_col_a_m1,0.0136838,240.0,378.0,821.0,870.0,1.4956845619118003e-43,2.133361712127544e-43,TBP3,MYB51,MYB51$\longleftrightarrow$TBP3,MYBrelated,MYB,MYB$\longleftrightarrow$MYBrelated
3423,filter143$\longleftrightarrow$filter185,18345,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,144.0,306.0,516.0,554.0,1.7379720105789813e-46,2.635146826775178e-46,TBP3,MYB67,MYB67$\longleftrightarrow$TBP3,MYBrelated,MYB,MYB$\longleftrightarrow$MYBrelated
3424,filter143$\longleftrightarrow$filter195,18355,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,126.0,528.0,494.0,249.0,2.1100339292730025e-22,2.239831784737636e-22,TBP3,AT1G12630,TBP3$\longleftrightarrow$AT1G12630,MYBrelated,AP2EREBP,AP2EREBP$\longleftrightarrow$MYBrelated
3425,filter143$\longleftrightarrow$filter198,18358,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,MYB_tnt.MYB51_col_a_m1,0.00758776,66.0,510.0,667.0,732.0,4.109578352255106e-27,4.555913412610089e-27,TBP3,MYB51,MYB51$\longleftrightarrow$TBP3,MYBrelated,MYB,MYB$\longleftrightarrow$MYBrelated
3426,filter145$\longleftrightarrow$filter147,18416,NAC_tnt.ATAF1_col_a_m1,0.041806,TCP_tnt.TCP1_col_a_m1,0.00245302,114.0,354.0,878.0,450.0,4.4538429527543225e-39,5.842830421816222e-39,ATAF1,TCP1,TCP1$\longleftrightarrow$ATAF1,NAC,TCP,TCP$\longleftrightarrow$NAC
3427,filter145$\longleftrightarrow$filter149,18418,NAC_tnt.ATAF1_col_a_m1,0.041806,TCP_tnt.TCP1_col_a_m1,0.0107682,126.0,108.0,380.0,310.0,1.9416681373123192e-28,2.1808311674506246e-28,ATAF1,TCP1,TCP1$\longleftrightarrow$ATAF1,NAC,TCP,TCP$\longleftrightarrow$NAC
3428,filter145$\longleftrightarrow$filter152,18421,NAC_tnt.ATAF1_col_a_m1,0.041806,AP2EREBP_tnt.RAP21_colamp_a_m1,0.0148232,48.0,300.0,334.0,112.0,1.0269505841274247e-11,1.0343536074840519e-11,ATAF1,RAP21,RAP21$\longleftrightarrow$ATAF1,NAC,AP2EREBP,AP2EREBP$\longleftrightarrow$NAC
3429,filter145$\longleftrightarrow$filter157,18426,NAC_tnt.ATAF1_col_a_m1,0.041806,G2like_tnt.AT2G20400_col_a_m1,0.00998654,30.0,294.0,1081.0,842.0,1.7956385605665782e-68,4.678670033286969e-68,ATAF1,AT2G20400,AT2G20400$\longleftrightarrow$ATAF1,NAC,G2like,G2like$\longleftrightarrow$NAC
3430,filter145$\longleftrightarrow$filter159,18428,NAC_tnt.ATAF1_col_a_m1,0.041806,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0240901,150.0,480.0,839.0,886.0,2.0105827320681888e-35,2.4822339211870833e-35,ATAF1,AT1G72740,ATAF1$\longleftrightarrow$AT1G72740,NAC,MYBrelated,NAC$\longleftrightarrow$MYBrelated
3431,filter145$\longleftrightarrow$filter160,18429,NAC_tnt.ATAF1_col_a_m1,0.041806,G2like_tnt.AT2G40260_colamp_a_m1,0.0330733,66.0,318.0,994.0,937.0,1.60875637121853e-48,2.5477367809401065e-48,ATAF1,AT2G40260,AT2G40260$\longleftrightarrow$ATAF1,NAC,G2like,G2like$\longleftrightarrow$NAC
3432,filter145$\longleftrightarrow$filter161,18430,NAC_tnt.ATAF1_col_a_m1,0.041806,G2like_tnt.AT2G20400_col_a_m1,0.048160699999999994,78.0,306.0,1219.0,1039.0,2.4709726304109626e-79,8.729695040663417e-79,ATAF1,AT2G20400,AT2G20400$\longleftrightarrow$ATAF1,NAC,G2like,G2like$\longleftrightarrow$NAC
3433,filter145$\longleftrightarrow$filter164,18433,NAC_tnt.ATAF1_col_a_m1,0.041806,HB_tnt.ATHB40_col_a_m1,0.012983100000000001,78.0,84.0,386.0,225.0,4.0548050797652565e-27,4.495574846968408e-27,ATAF1,ATHB40,ATHB40$\longleftrightarrow$ATAF1,NAC,HB,HB$\longleftrightarrow$NAC
3434,filter145$\longleftrightarrow$filter165,18434,NAC_tnt.ATAF1_col_a_m1,0.041806,WRKY_tnt.WRKY42_colamp_a_m1,0.0108482,54.0,276.0,548.0,450.0,9.188307974557641e-37,1.161974441084204e-36,ATAF1,WRKY42,ATAF1$\longleftrightarrow$WRKY42,NAC,WRKY,WRKY$\longleftrightarrow$NAC
3435,filter145$\longleftrightarrow$filter168,18437,NAC_tnt.ATAF1_col_a_m1,0.041806,MYB_tnt.MYB51_col_a_m1,0.000122444,234.0,138.0,1177.0,1192.0,3.398074897864101e-58,6.752498122472264e-58,ATAF1,MYB51,MYB51$\longleftrightarrow$ATAF1,NAC,MYB,MYB$\longleftrightarrow$NAC
3436,filter145$\longleftrightarrow$filter171,18440,NAC_tnt.ATAF1_col_a_m1,0.041806,BZR_tnt.BZR1_col_a_m1,0.00023313099999999997,6.0,246.0,656.0,539.0,2.087677154847159e-40,2.8041427486131882e-40,ATAF1,BZR1,BZR1$\longleftrightarrow$ATAF1,NAC,BZR,BZR$\longleftrightarrow$NAC
3437,filter145$\longleftrightarrow$filter172,18441,NAC_tnt.ATAF1_col_a_m1,0.041806,AP2EREBP_tnt.ERF1_col_a_m1,0.000678333,384.0,18.0,230.0,261.0,5.112454263058981e-16,5.225456673813295e-16,ATAF1,ERF1,ATAF1$\longleftrightarrow$ERF1,NAC,AP2EREBP,AP2EREBP$\longleftrightarrow$NAC
3438,filter145$\longleftrightarrow$filter174,18443,NAC_tnt.ATAF1_col_a_m1,0.041806,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0196442,6.0,78.0,465.0,335.0,7.118169966410312e-35,8.706909587078567e-35,ATAF1,AT1G72740,ATAF1$\longleftrightarrow$AT1G72740,NAC,MYBrelated,NAC$\longleftrightarrow$MYBrelated
3439,filter145$\longleftrightarrow$filter176,18445,NAC_tnt.ATAF1_col_a_m1,0.041806,G2like_tnt.AT2G40260_colamp_a_m1,0.00298049,72.0,282.0,1197.0,1246.0,1.7200327399762255e-48,2.7226343553722835e-48,ATAF1,AT2G40260,AT2G40260$\longleftrightarrow$ATAF1,NAC,G2like,G2like$\longleftrightarrow$NAC
3440,filter145$\longleftrightarrow$filter178,18447,NAC_tnt.ATAF1_col_a_m1,0.041806,G2like_tnt.AT2G20400_col_a_m1,0.0446463,216.0,210.0,635.0,431.0,6.1545064961028676e-43,8.670894222092665e-43,ATAF1,AT2G20400,AT2G20400$\longleftrightarrow$ATAF1,NAC,G2like,G2like$\longleftrightarrow$NAC
3441,filter145$\longleftrightarrow$filter179,18448,NAC_tnt.ATAF1_col_a_m1,0.041806,G2like_tnt.AT2G40260_colamp_a_m1,0.0140888,168.0,42.0,977.0,1081.0,3.141897967205445e-45,4.647219372324139e-45,ATAF1,AT2G40260,AT2G40260$\longleftrightarrow$ATAF1,NAC,G2like,G2like$\longleftrightarrow$NAC
3442,filter145$\longleftrightarrow$filter182,18451,NAC_tnt.ATAF1_col_a_m1,0.041806,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,6.0,474.0,795.0,630.0,3.5246954620307806e-50,5.8018612659777e-50,ATAF1,OBP3,OBP3$\longleftrightarrow$ATAF1,NAC,C2C2dof,C2C2dof$\longleftrightarrow$NAC
3443,filter145$\longleftrightarrow$filter183,18452,NAC_tnt.ATAF1_col_a_m1,0.041806,MYBrelated_tnt.At1g49010_col_a_m1,0.0449462,180.0,204.0,470.0,463.0,2.4110863880501997e-25,2.630533713377355e-25,ATAF1,At1g49010,ATAF1$\longleftrightarrow$At1g49010,NAC,MYBrelated,NAC$\longleftrightarrow$MYBrelated
3444,filter145$\longleftrightarrow$filter184,18453,NAC_tnt.ATAF1_col_a_m1,0.041806,MYB_tnt.MYB51_col_a_m1,0.0136838,138.0,174.0,1071.0,1211.0,5.089952040157248e-50,8.335077102684724e-50,ATAF1,MYB51,MYB51$\longleftrightarrow$ATAF1,NAC,MYB,MYB$\longleftrightarrow$NAC
3445,filter145$\longleftrightarrow$filter185,18454,NAC_tnt.ATAF1_col_a_m1,0.041806,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,108.0,390.0,686.0,755.0,3.6539652799511585e-61,7.869985885576886e-61,ATAF1,MYB67,MYB67$\longleftrightarrow$ATAF1,NAC,MYB,MYB$\longleftrightarrow$NAC
3446,filter145$\longleftrightarrow$filter189,18458,NAC_tnt.ATAF1_col_a_m1,0.041806,WRKY_tnt.WRKY6_col_a_m1,0.00227603,12.0,30.0,826.0,919.0,2.294043908674989e-44,3.324649403225832e-44,ATAF1,WRKY6,ATAF1$\longleftrightarrow$WRKY6,NAC,WRKY,WRKY$\longleftrightarrow$NAC
3447,filter145$\longleftrightarrow$filter191,18460,NAC_tnt.ATAF1_col_a_m1,0.041806,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,216.0,228.0,1174.0,913.0,4.270486474472778e-81,1.587716773942755e-80,ATAF1,WRKY31,WRKY31$\longleftrightarrow$ATAF1,NAC,WRKY,WRKY$\longleftrightarrow$NAC
3448,filter145$\longleftrightarrow$filter195,18464,NAC_tnt.ATAF1_col_a_m1,0.041806,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,150.0,390.0,633.0,293.0,1.0285629100566027e-25,1.1265295392174222e-25,ATAF1,AT1G12630,ATAF1$\longleftrightarrow$AT1G12630,NAC,AP2EREBP,AP2EREBP$\longleftrightarrow$NAC
3449,filter145$\longleftrightarrow$filter198,18467,NAC_tnt.ATAF1_col_a_m1,0.041806,MYB_tnt.MYB51_col_a_m1,0.00758776,162.0,24.0,902.0,986.0,4.609060337550738e-36,5.7597739975124364e-36,ATAF1,MYB51,MYB51$\longleftrightarrow$ATAF1,NAC,MYB,MYB$\longleftrightarrow$NAC
3450,filter147$\longleftrightarrow$filter152,18526,TCP_tnt.TCP1_col_a_m1,0.00245302,AP2EREBP_tnt.RAP21_colamp_a_m1,0.0148232,24.0,558.0,551.0,155.0,1.4718471690414396e-24,1.5933668345017466e-24,TCP1,RAP21,RAP21$\longleftrightarrow$TCP1,TCP,AP2EREBP,TCP$\longleftrightarrow$AP2EREBP
3451,filter147$\longleftrightarrow$filter159,18533,TCP_tnt.TCP1_col_a_m1,0.00245302,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0240901,18.0,168.0,1383.0,1082.0,2.801698200482447e-57,5.430379835481642e-57,TCP1,AT1G72740,TCP1$\longleftrightarrow$AT1G72740,TCP,MYBrelated,TCP$\longleftrightarrow$MYBrelated
3452,filter147$\longleftrightarrow$filter161,18535,TCP_tnt.TCP1_col_a_m1,0.00245302,G2like_tnt.AT2G20400_col_a_m1,0.048160699999999994,48.0,18.0,1942.0,1263.0,5.457780309988541e-125,8.172184274648618e-124,TCP1,AT2G20400,AT2G20400$\longleftrightarrow$TCP1,TCP,G2like,TCP$\longleftrightarrow$G2like
3453,filter147$\longleftrightarrow$filter164,18538,TCP_tnt.TCP1_col_a_m1,0.00245302,HB_tnt.ATHB40_col_a_m1,0.012983100000000001,198.0,372.0,625.0,296.0,8.92815026967904e-43,1.2531041758933835e-42,TCP1,ATHB40,TCP1$\longleftrightarrow$ATHB40,TCP,HB,TCP$\longleftrightarrow$HB
3454,filter147$\longleftrightarrow$filter165,18539,TCP_tnt.TCP1_col_a_m1,0.00245302,WRKY_tnt.WRKY42_colamp_a_m1,0.0108482,138.0,510.0,884.0,541.0,1.2636374923570739e-56,2.415017734326786e-56,TCP1,WRKY42,TCP1$\longleftrightarrow$WRKY42,TCP,WRKY,TCP$\longleftrightarrow$WRKY
3455,filter147$\longleftrightarrow$filter168,18542,TCP_tnt.TCP1_col_a_m1,0.00245302,MYB_tnt.MYB51_col_a_m1,0.000122444,168.0,270.0,1834.0,1457.0,2.9191457818624234e-89,1.390956372919704e-88,TCP1,MYB51,MYB51$\longleftrightarrow$TCP1,TCP,MYB,MYB$\longleftrightarrow$TCP
3456,filter147$\longleftrightarrow$filter171,18545,TCP_tnt.TCP1_col_a_m1,0.00245302,BZR_tnt.BZR1_col_a_m1,0.00023313099999999997,102.0,84.0,1025.0,686.0,2.555642674296306e-64,5.9555274228490304e-64,TCP1,BZR1,TCP1$\longleftrightarrow$BZR1,TCP,BZR,TCP$\longleftrightarrow$BZR
3457,filter147$\longleftrightarrow$filter172,18546,TCP_tnt.TCP1_col_a_m1,0.00245302,AP2EREBP_tnt.ERF1_col_a_m1,0.000678333,258.0,204.0,411.0,348.0,6.3506262071226725e-24,6.831694422994619e-24,TCP1,ERF1,TCP1$\longleftrightarrow$ERF1,TCP,AP2EREBP,TCP$\longleftrightarrow$AP2EREBP
3458,filter147$\longleftrightarrow$filter173,18547,TCP_tnt.TCP1_col_a_m1,0.00245302,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.020872099999999998,306.0,258.0,956.0,917.0,8.206090246374346e-58,1.6126729682605603e-57,TCP1,AT1G72740,TCP1$\longleftrightarrow$AT1G72740,TCP,MYBrelated,TCP$\longleftrightarrow$MYBrelated
3459,filter147$\longleftrightarrow$filter174,18548,TCP_tnt.TCP1_col_a_m1,0.00245302,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0196442,300.0,204.0,683.0,402.0,2.631589655946215e-46,3.9724530656790334e-46,TCP1,AT1G72740,TCP1$\longleftrightarrow$AT1G72740,TCP,MYBrelated,TCP$\longleftrightarrow$MYBrelated
3460,filter147$\longleftrightarrow$filter176,18550,TCP_tnt.TCP1_col_a_m1,0.00245302,G2like_tnt.AT2G40260_colamp_a_m1,0.00298049,120.0,24.0,1868.0,1538.0,2.2582475587218807e-89,1.0800025313961034e-88,TCP1,AT2G40260,TCP1$\longleftrightarrow$AT2G40260,TCP,G2like,TCP$\longleftrightarrow$G2like
3461,filter147$\longleftrightarrow$filter178,18552,TCP_tnt.TCP1_col_a_m1,0.00245302,G2like_tnt.AT2G20400_col_a_m1,0.0446463,294.0,168.0,1050.0,536.0,8.553072050016336e-58,1.6803540704250423e-57,TCP1,AT2G20400,AT2G20400$\longleftrightarrow$TCP1,TCP,G2like,TCP$\longleftrightarrow$G2like
3462,filter147$\longleftrightarrow$filter179,18553,TCP_tnt.TCP1_col_a_m1,0.00245302,G2like_tnt.AT2G40260_colamp_a_m1,0.0140888,24.0,222.0,1494.0,1365.0,2.197225877920179e-101,1.5138257188597458e-100,TCP1,AT2G40260,TCP1$\longleftrightarrow$AT2G40260,TCP,G2like,TCP$\longleftrightarrow$G2like
3463,filter147$\longleftrightarrow$filter182,18556,TCP_tnt.TCP1_col_a_m1,0.00245302,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,30.0,294.0,1267.0,786.0,9.345281499040262e-89,4.3775265969188604e-88,TCP1,OBP3,TCP1$\longleftrightarrow$OBP3,TCP,C2C2dof,TCP$\longleftrightarrow$C2C2dof
3464,filter147$\longleftrightarrow$filter183,18557,TCP_tnt.TCP1_col_a_m1,0.00245302,MYBrelated_tnt.At1g49010_col_a_m1,0.0449462,12.0,396.0,709.0,563.0,4.983488279483363e-48,7.806563797903172e-48,TCP1,At1g49010,TCP1$\longleftrightarrow$At1g49010,TCP,MYBrelated,TCP$\longleftrightarrow$MYBrelated
3465,filter147$\longleftrightarrow$filter184,18558,TCP_tnt.TCP1_col_a_m1,0.00245302,MYB_tnt.MYB51_col_a_m1,0.0136838,198.0,210.0,1749.0,1502.0,1.870113066456784e-93,1.0112463248247797e-92,TCP1,MYB51,MYB51$\longleftrightarrow$TCP1,TCP,MYB,MYB$\longleftrightarrow$TCP
3466,filter147$\longleftrightarrow$filter185,18559,TCP_tnt.TCP1_col_a_m1,0.00245302,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,66.0,330.0,1127.0,980.0,4.096016525156506e-90,2.0046568259089883e-89,TCP1,MYB67,TCP1$\longleftrightarrow$MYB67,TCP,MYB,MYB$\longleftrightarrow$TCP
3467,filter147$\longleftrightarrow$filter189,18563,TCP_tnt.TCP1_col_a_m1,0.00245302,WRKY_tnt.WRKY6_col_a_m1,0.00227603,138.0,90.0,1311.0,1149.0,9.375087967571113e-73,2.7523699288436295e-72,TCP1,WRKY6,TCP1$\longleftrightarrow$WRKY6,TCP,WRKY,TCP$\longleftrightarrow$WRKY
3468,filter147$\longleftrightarrow$filter191,18565,TCP_tnt.TCP1_col_a_m1,0.00245302,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,24.0,6.0,1948.0,1150.0,1.5199713890251408e-140,3.85000160409214e-139,TCP1,WRKY31,TCP1$\longleftrightarrow$WRKY31,TCP,WRKY,TCP$\longleftrightarrow$WRKY
